"WAVELENGTH (MICRONS)" "FLUX (ERG/CM2/S/A)"
1.866264347e+00 1.1643937e+05
1.866637600e+00 1.3271000e+05
1.867010927e+00 1.3882011e+05
1.867384329e+00 8.6454950e+04
1.867757806e+00 1.1866364e+05
1.868131358e+00 1.3139650e+05
1.868504984e+00 1.4336017e+05
1.868878685e+00 1.2744050e+05
1.869252461e+00 1.3702540e+05
1.869626311e+00 1.3969050e+05
1.870000237e+00 1.3665596e+05
1.870374237e+00 1.5041600e+05
1.870748311e+00 1.2626099e+05
1.871122461e+00 1.2300950e+05
1.871496686e+00 1.5901321e+05
1.871870985e+00 1.3700850e+05
1.872245359e+00 1.0033969e+05
1.872619808e+00 9.5419850e+04
1.872994332e+00 7.2615817e+04
1.873368931e+00 1.0430535e+05
1.873743605e+00 1.3755881e+05
1.874118354e+00 1.2184600e+05
1.874493177e+00 1.3356866e+05
1.874868076e+00 1.3257450e+05
1.875243049e+00 1.2958733e+05
1.875618098e+00 1.3441100e+05
1.875993222e+00 1.2730392e+05
1.876368420e+00 1.4521500e+05
1.876743694e+00 1.0783107e+05
1.877119043e+00 1.4783500e+05
1.877494467e+00 1.2926432e+05
1.877869965e+00 1.1877500e+05
1.878245539e+00 1.0658766e+05
1.878621189e+00 1.4895550e+05
1.878996913e+00 9.8782323e+04
1.879372712e+00 1.0656350e+05
1.879748587e+00 1.3808186e+05
1.880124536e+00 1.5056150e+05
1.880500561e+00 1.4510150e+05
1.880876661e+00 1.1136500e+05
1.881252837e+00 7.5727386e+04
1.881629087e+00 1.2747350e+05
1.882005413e+00 1.0699839e+05
1.882381814e+00 1.1968275e+05
1.882758291e+00 1.4245182e+05
1.883134842e+00 1.1943350e+05
1.883511469e+00 1.5386644e+05
1.883888172e+00 1.5011200e+05
1.884264949e+00 1.1333967e+05
1.884641802e+00 1.1661155e+05
1.885018731e+00 1.4091883e+05
1.885395734e+00 1.4265750e+05
1.885772813e+00 1.4633164e+05
1.886149968e+00 1.0375950e+05
1.886527198e+00 1.0948437e+05
1.886904503e+00 1.5228350e+05
1.887281884e+00 1.0613199e+05
1.887659341e+00 1.4064900e+05
1.888036873e+00 1.3737548e+05
1.888414480e+00 1.1968820e+05
1.888792163e+00 1.0246700e+05
1.889169921e+00 7.8324480e+04
1.889547755e+00 9.5648800e+04
1.889925665e+00 1.4568661e+05
1.890303650e+00 1.3418700e+05
1.890681711e+00 1.3754580e+05
1.891059847e+00 1.0790400e+05
1.891438059e+00 1.4020389e+05
1.891816347e+00 1.1848500e+05
1.892194710e+00 1.0152244e+05
1.892573149e+00 1.2572300e+05
1.892951663e+00 1.3377913e+05
1.893330254e+00 1.2270750e+05
1.893708920e+00 1.1488016e+05
1.894087662e+00 1.1514765e+05
1.894466479e+00 1.2018365e+05
1.894845372e+00 1.4176550e+05
1.895224342e+00 1.4665169e+05
1.895603386e+00 1.2518400e+05
1.895982507e+00 1.3269896e+05
1.896361704e+00 1.5236800e+05
1.896740976e+00 1.2432561e+05
1.897120324e+00 1.2298100e+05
1.897499748e+00 1.2403338e+05
1.897879248e+00 1.0588595e+05
1.898258824e+00 1.0751572e+05
1.898638476e+00 1.1677050e+05
1.899018203e+00 1.4035912e+05
1.899398007e+00 1.1824755e+05
1.899777887e+00 1.3690718e+05
1.900157842e+00 1.4254000e+05
1.900537874e+00 1.4447206e+05
1.900917981e+00 1.1169950e+05
1.901298165e+00 1.2603000e+05
1.901678425e+00 1.2990568e+05
1.902058760e+00 1.2260500e+05
1.902439172e+00 7.6288804e+04
1.902819660e+00 1.2762850e+05
1.903200224e+00 1.1614474e+05
1.903580864e+00 1.1526480e+05
1.903961580e+00 1.1534500e+05
1.904342372e+00 1.3547050e+05
1.904723241e+00 1.2756035e+05
1.905104185e+00 1.4768400e+05
1.905485206e+00 1.2290190e+05
1.905866303e+00 1.0637255e+05
1.906247477e+00 9.2780909e+04
1.906628726e+00 1.1453925e+05
1.907010052e+00 1.3012242e+05
1.907391454e+00 1.2097600e+05
1.907772932e+00 1.4162336e+05
1.908154487e+00 1.3276800e+05
1.908536118e+00 1.2459225e+05
1.908917825e+00 1.1447120e+05
1.909299608e+00 1.2167550e+05
1.909681468e+00 9.3344466e+04
1.910063405e+00 1.1189600e+05
1.910445417e+00 1.2548265e+05
1.910827506e+00 1.2418600e+05
1.911209672e+00 8.0188625e+04
1.911591914e+00 1.3428750e+05
1.911974232e+00 1.3988645e+05
1.912356627e+00 1.3819800e+05
1.912739098e+00 1.4619246e+05
1.913121646e+00 9.3742550e+04
1.913504271e+00 1.2421846e+05
1.913886971e+00 1.2136850e+05
1.914269749e+00 1.2421907e+05
1.914652603e+00 1.4737200e+05
1.915035533e+00 1.3600969e+05
1.915418540e+00 1.1124340e+05
1.915801624e+00 1.0329350e+05
1.916184784e+00 1.4326384e+05
1.916568021e+00 1.1751800e+05
1.916951335e+00 1.1446128e+05
1.917334725e+00 1.3023250e+05
1.917718192e+00 1.2705700e+05
1.918101736e+00 1.2735050e+05
1.918485356e+00 1.2270837e+05
1.918869053e+00 1.3084000e+05
1.919252827e+00 1.3858925e+05
1.919636678e+00 1.1861150e+05
1.920020605e+00 1.1736691e+05
1.920404609e+00 7.3846050e+04
1.920788690e+00 1.3294750e+05
1.921172848e+00 1.1646620e+05
1.921557082e+00 1.3418950e+05
1.921941394e+00 1.3856568e+05
1.922325782e+00 9.0336200e+04
1.922710247e+00 1.2545838e+05
1.923094789e+00 1.1012315e+05
1.923479408e+00 1.1388076e+05
1.923864104e+00 1.0042190e+05
1.924248877e+00 9.5301332e+04
1.924633727e+00 1.1042270e+05
1.925018653e+00 9.5308158e+04
1.925403657e+00 1.0268650e+05
1.925788738e+00 1.1377290e+05
1.926173896e+00 1.1187914e+05
1.926559130e+00 1.2764400e+05
1.926944442e+00 1.2497141e+05
1.927329831e+00 1.3710600e+05
1.927715297e+00 1.3169774e+05
1.928100840e+00 1.2447250e+05
1.928486460e+00 1.3550064e+05
1.928872158e+00 1.1006550e+05
1.929257932e+00 1.0834789e+05
1.929643784e+00 1.0445150e+05
1.930029712e+00 9.1646600e+04
1.930415718e+00 9.0923217e+04
1.930801801e+00 8.6055050e+04
1.931187962e+00 1.0454489e+05
1.931574199e+00 1.1817050e+05
1.931960514e+00 1.2689606e+05
1.932346906e+00 1.2345300e+05
1.932733376e+00 1.2170942e+05
1.933119922e+00 1.1633885e+05
1.933506546e+00 1.0045787e+05
1.933893248e+00 1.3517400e+05
1.934280026e+00 1.1685600e+05
1.934666882e+00 1.1575159e+05
1.935053816e+00 1.3386050e+05
1.935440826e+00 1.1831981e+05
1.935827915e+00 1.2645550e+05
1.936215080e+00 1.1357904e+05
1.936602323e+00 1.2515700e+05
1.936989644e+00 1.2211069e+05
1.937377042e+00 1.0849500e+05
1.937764517e+00 1.1628260e+05
1.938152070e+00 1.0455265e+05
1.938539700e+00 1.0704565e+05
1.938927408e+00 1.1839632e+05
1.939315194e+00 1.1726400e+05
1.939703057e+00 1.4198286e+05
1.940090997e+00 8.3478700e+04
1.940479016e+00 1.3648990e+05
1.940867111e+00 1.2392650e+05
1.941255285e+00 1.1290705e+05
1.941643536e+00 1.1556985e+05
1.942031865e+00 1.1683750e+05
1.942420271e+00 1.1597880e+05
1.942808755e+00 1.1442100e+05
1.943197317e+00 1.0599417e+05
1.943585956e+00 1.1790900e+05
1.943974673e+00 1.2578165e+05
1.944363468e+00 8.8163650e+04
1.944752341e+00 1.1249024e+05
1.945141292e+00 8.6432300e+04
1.945530320e+00 8.5126900e+04
1.945919426e+00 1.0939744e+05
1.946308610e+00 1.1953700e+05
1.946697871e+00 1.3754445e+05
1.947087211e+00 9.7601600e+04
1.947476628e+00 1.1649450e+05
1.947866124e+00 1.0769065e+05
1.948255697e+00 1.2572950e+05
1.948645348e+00 1.1511000e+05
1.949035077e+00 1.2767750e+05
1.949424884e+00 1.1364047e+05
1.949814769e+00 9.6678100e+04
1.950204732e+00 1.1218482e+05
1.950594773e+00 9.2281600e+04
1.950984892e+00 1.1498871e+05
1.951375089e+00 1.0837050e+05
1.951765364e+00 1.2402537e+05
1.952155717e+00 1.0913585e+05
1.952546148e+00 9.8434200e+04
1.952936658e+00 1.3352973e+05
1.953327245e+00 1.3582600e+05
1.953717910e+00 1.0802005e+05
1.954108654e+00 1.3890250e+05
1.954499476e+00 1.0546352e+05
1.954890376e+00 1.1771000e+05
1.955281354e+00 1.1004600e+05
1.955672410e+00 1.4483690e+05
1.956063544e+00 1.1592950e+05
1.956454757e+00 1.2705841e+05
1.956846048e+00 1.3185800e+05
1.957237417e+00 1.4117310e+05
1.957628865e+00 1.2305650e+05
1.958020390e+00 1.3583300e+05
1.958411995e+00 1.2451828e+05
1.958803677e+00 1.3274000e+05
1.959195438e+00 1.1246000e+05
1.959587277e+00 1.2383350e+05
1.959979194e+00 1.2553830e+05
1.960371190e+00 1.1453350e+05
1.960763264e+00 1.3247017e+05
1.961155417e+00 1.3392200e+05
1.961547648e+00 1.2519000e+05
1.961939958e+00 1.3423245e+05
1.962332346e+00 1.2101750e+05
1.962724812e+00 1.2193424e+05
1.963117357e+00 1.1434700e+05
1.963509980e+00 1.1961814e+05
1.963902682e+00 1.3906750e+05
1.964295463e+00 9.6977000e+04
1.964688322e+00 1.1303709e+05
1.965081260e+00 1.0783925e+05
1.965474276e+00 9.4972163e+04
1.965867371e+00 1.0297630e+05
1.966260544e+00 9.2603271e+04
1.966653796e+00 1.2749900e+05
1.967047127e+00 1.0136050e+05
1.967440537e+00 7.5213163e+04
1.967834025e+00 1.2545100e+05
1.968227592e+00 1.2599825e+05
1.968621237e+00 1.2712350e+05
1.969014961e+00 1.2614450e+05
1.969408764e+00 1.0677634e+05
1.969802646e+00 1.3449650e+05
1.970196607e+00 8.8862629e+04
1.970590646e+00 1.2258300e+05
1.970984764e+00 1.2874007e+05
1.971378961e+00 1.2720600e+05
1.971773237e+00 1.0637885e+05
1.972167591e+00 1.1600844e+05
1.972562025e+00 1.0917050e+05
1.972956537e+00 9.9249954e+04
1.973351129e+00 9.0103300e+04
1.973745799e+00 8.3700047e+04
1.974140548e+00 1.2328050e+05
1.974535376e+00 1.1006800e+05
1.974930283e+00 9.5666926e+04
1.975325269e+00 7.3190550e+04
1.975720334e+00 1.2240660e+05
1.976115478e+00 8.6544250e+04
1.976510701e+00 1.2001589e+05
1.976906004e+00 1.0672165e+05
1.977301385e+00 8.9429150e+04
1.977696845e+00 5.6929506e+04
1.978092384e+00 8.1654750e+04
1.978488003e+00 1.0864000e+05
1.978883701e+00 1.0088800e+05
1.979279477e+00 1.1539600e+05
1.979675333e+00 1.2164800e+05
1.980071268e+00 9.7673350e+04
1.980467283e+00 1.0020801e+05
1.980863376e+00 1.0953375e+05
1.981259549e+00 1.0015846e+05
1.981655801e+00 1.1488400e+05
1.982052132e+00 8.4189750e+04
1.982448542e+00 1.1913651e+05
1.982845032e+00 9.9050600e+04
1.983241601e+00 1.1811150e+05
1.983638249e+00 8.3946250e+04
1.984034977e+00 1.1920500e+05
1.984431784e+00 9.2513486e+04
1.984828670e+00 1.1207600e+05
1.985225636e+00 1.0790188e+05
1.985622681e+00 8.8670000e+04
1.986019806e+00 7.6316350e+04
1.986417010e+00 1.0204957e+05
1.986814293e+00 1.1314300e+05
1.987211656e+00 1.0783112e+05
1.987609098e+00 8.9192000e+04
1.988006620e+00 1.2450578e+05
1.988404221e+00 1.2333400e+05
1.988801902e+00 1.0120910e+05
1.989199663e+00 1.2662344e+05
1.989597502e+00 8.1221350e+04
1.989995422e+00 8.8358028e+04
1.990393421e+00 1.0257880e+05
1.990791500e+00 1.1092200e+05
1.991189658e+00 8.9938465e+04
1.991587896e+00 9.0498150e+04
1.991986214e+00 1.2523560e+05
1.992384611e+00 1.3178050e+05
1.992783088e+00 9.7820000e+04
1.993181644e+00 1.1815800e+05
1.993580281e+00 1.1995700e+05
1.993978997e+00 1.2076481e+05
1.994377792e+00 8.4401250e+04
1.994776668e+00 1.0121695e+05
1.995175623e+00 7.0862972e+04
1.995574658e+00 1.1449300e+05
1.995973773e+00 1.1299485e+05
1.996372968e+00 1.0556200e+05
1.996772243e+00 1.1572095e+05
1.997171597e+00 5.5450117e+04
1.997571032e+00 9.7550050e+04
1.997970546e+00 1.2421350e+05
1.998370140e+00 1.2394400e+05
1.998769814e+00 9.2337300e+04
1.999169568e+00 1.3463443e+05
1.999569402e+00 8.6316250e+04
1.999969316e+00 1.0830508e+05
2.000369310e+00 9.9238700e+04
2.000769383e+00 1.1485900e+05
2.001169537e+00 1.2714870e+05
2.001569771e+00 1.1703800e+05
2.001970085e+00 1.0398112e+05
2.002370479e+00 1.1281650e+05
2.002770953e+00 9.6731900e+04
2.003171507e+00 9.5449050e+04
2.003572142e+00 1.0266810e+05
2.003972856e+00 1.1429447e+05
2.004373651e+00 1.0658565e+05
2.004774525e+00 1.1873100e+05
2.005175480e+00 1.1222440e+05
2.005576515e+00 1.1947000e+05
2.005977631e+00 1.2929049e+05
2.006378826e+00 1.1021050e+05
2.006780102e+00 1.0804385e+05
2.007181458e+00 1.0671404e+05
2.007582894e+00 1.1725700e+05
2.007984411e+00 7.7845445e+04
2.008386008e+00 9.0285400e+04
2.008787685e+00 1.0394255e+05
2.009189443e+00 5.4562603e+04
2.009591280e+00 1.0516670e+05
2.009993199e+00 1.0943465e+05
2.010395197e+00 9.9247300e+04
2.010797276e+00 8.0463800e+04
2.011199436e+00 1.0938791e+05
2.011601676e+00 1.1646450e+05
2.012003996e+00 1.0118260e+05
2.012406397e+00 8.1493360e+04
2.012808878e+00 9.4013650e+04
2.013211440e+00 7.7990138e+04
2.013614082e+00 1.0077490e+05
2.014016805e+00 1.0739015e+05
2.014419608e+00 1.0975166e+05
2.014822492e+00 1.0501980e+05
2.015225457e+00 8.9827449e+04
2.015628502e+00 1.1981200e+05
2.016031628e+00 1.0761215e+05
2.016434834e+00 1.3292958e+05
2.016838121e+00 1.0315750e+05
2.017241489e+00 1.2780439e+05
2.017644937e+00 1.0838875e+05
2.018048466e+00 1.0725800e+05
2.018452075e+00 1.0756649e+05
2.018855766e+00 1.1192035e+05
2.019259537e+00 7.9155400e+04
2.019663389e+00 1.1662161e+05
2.020067322e+00 7.6486200e+04
2.020471335e+00 9.3015187e+04
2.020875429e+00 1.2303600e+05
2.021279604e+00 9.7298000e+04
2.021683860e+00 1.2898721e+05
2.022088197e+00 9.8399850e+04
2.022492615e+00 1.0790218e+05
2.022897113e+00 1.0538450e+05
2.023301693e+00 1.0966510e+05
2.023706353e+00 1.1087102e+05
2.024111094e+00 1.0572085e+05
2.024515917e+00 1.1446300e+05
2.024920820e+00 1.2381005e+05
2.025325804e+00 9.0051450e+04
2.025730869e+00 1.2171435e+05
2.026136015e+00 9.1528800e+04
2.026541242e+00 7.7782750e+04
2.026946551e+00 1.1454773e+05
2.027351940e+00 8.6511450e+04
2.027757410e+00 1.0156435e+05
2.028162962e+00 9.5639248e+04
2.028568594e+00 9.5881800e+04
2.028974308e+00 1.1485137e+05
2.029380103e+00 1.1905350e+05
2.029785979e+00 1.0788650e+05
2.030191936e+00 1.1562137e+05
2.030597975e+00 9.9210300e+04
2.031004094e+00 1.2157700e+05
2.031410295e+00 1.0818453e+05
2.031816577e+00 1.2126650e+05
2.032222940e+00 8.7032331e+04
2.032629385e+00 9.8576800e+04
2.033035911e+00 1.2445300e+05
2.033442518e+00 1.0729702e+05
2.033849207e+00 1.0384135e+05
2.034255976e+00 9.3424350e+04
2.034662828e+00 1.1891390e+05
2.035069760e+00 8.3619750e+04
2.035476774e+00 1.1923364e+05
2.035883869e+00 1.1099250e+05
2.036291046e+00 1.1298800e+05
2.036698304e+00 1.0494093e+05
2.037105644e+00 1.0850720e+05
2.037513065e+00 9.8950000e+04
2.037920568e+00 1.1490003e+05
2.038328152e+00 1.1387650e+05
2.038735818e+00 1.0460033e+05
2.039143565e+00 8.0590500e+04
2.039551394e+00 9.7472100e+04
2.039959304e+00 1.1027229e+05
2.040367296e+00 1.0584300e+05
2.040775369e+00 1.0485770e+05
2.041183524e+00 1.2922467e+05
2.041591761e+00 9.6257300e+04
2.042000079e+00 1.0269215e+05
2.042408479e+00 1.1330191e+05
2.042816961e+00 1.0282675e+05
2.043225524e+00 7.3334494e+04
2.043634169e+00 9.7419750e+04
2.044042896e+00 9.6812950e+04
2.044451705e+00 8.3792401e+04
2.044860595e+00 1.0739050e+05
2.045269567e+00 8.7389650e+04
2.045678621e+00 1.1943040e+05
2.046087757e+00 1.0410140e+05
2.046496975e+00 9.4967550e+04
2.046906274e+00 9.5643809e+04
2.047315655e+00 1.1578850e+05
2.047725118e+00 1.0499326e+05
2.048134663e+00 1.1467800e+05
2.048544290e+00 1.1040350e+05
2.048953999e+00 7.9134050e+04
2.049363790e+00 9.3874750e+04
2.049773663e+00 1.1621250e+05
2.050183617e+00 9.6044925e+04
2.050593654e+00 9.5439500e+04
2.051003773e+00 9.6227900e+04
2.051413974e+00 1.1734212e+05
2.051824256e+00 7.7252950e+04
2.052234621e+00 9.6480842e+04
2.052645068e+00 1.1043650e+05
2.053055597e+00 1.1040350e+05
2.053466208e+00 1.1403449e+05
2.053876902e+00 8.2533000e+04
2.054287677e+00 1.1331700e+05
2.054698534e+00 1.2208740e+05
2.055109474e+00 9.7388900e+04
2.055520496e+00 9.2311250e+04
2.055931600e+00 1.1419160e+05
2.056342786e+00 8.3194250e+04
2.056754055e+00 1.0071435e+05
2.057165406e+00 9.7827593e+04
2.057576839e+00 1.2027250e+05
2.057988354e+00 1.1154100e+05
2.058399952e+00 1.0569265e+05
2.058811632e+00 1.0420805e+05
2.059223394e+00 1.2726251e+05
2.059635239e+00 1.1837300e+05
2.060047166e+00 8.6519800e+04
2.060459175e+00 1.0253721e+05
2.060871267e+00 1.0617655e+05
2.061283442e+00 1.1418350e+05
2.061695698e+00 8.3124280e+04
2.062108037e+00 1.0388400e+05
2.062520459e+00 1.0232555e+05
2.062932963e+00 1.0358831e+05
2.063345550e+00 1.0008680e+05
2.063758219e+00 1.0302265e+05
2.064170970e+00 9.3439723e+04
2.064583805e+00 9.2173000e+04
2.064996721e+00 9.6511350e+04
2.065409721e+00 8.3383185e+04
2.065822803e+00 1.0128790e+05
2.066235967e+00 1.2435500e+05
2.066649214e+00 9.8172954e+04
2.067062544e+00 9.1588100e+04
2.067475957e+00 1.0655505e+05
2.067889452e+00 8.7929018e+04
2.068303030e+00 9.8653800e+04
2.068716690e+00 7.3801469e+04
2.069130434e+00 9.8371750e+04
2.069544260e+00 9.8913600e+04
2.069958169e+00 1.1458828e+05
2.070372160e+00 1.0536050e+05
2.070786235e+00 7.4969350e+04
2.071200392e+00 8.2300316e+04
2.071614632e+00 9.8563700e+04
2.072028955e+00 1.1402950e+05
2.072443361e+00 9.8563118e+04
2.072857849e+00 7.8433400e+04
2.073272421e+00 1.0145965e+05
2.073687076e+00 1.0906564e+05
2.074101813e+00 9.6721650e+04
2.074516633e+00 1.0080690e+05
2.074931537e+00 9.7866941e+04
2.075346523e+00 1.2289900e+05
2.075761592e+00 8.4886500e+04
2.076176745e+00 8.1803854e+04
2.076591980e+00 9.5907600e+04
2.077007298e+00 1.0336525e+05
2.077422700e+00 8.1663206e+04
2.077838184e+00 1.0439360e+05
2.078253752e+00 1.0864250e+05
2.078669403e+00 1.1012249e+05
2.079085137e+00 9.8244150e+04
2.079500954e+00 1.0855250e+05
2.079916854e+00 8.7935140e+04
2.080332837e+00 9.8181200e+04
2.080748904e+00 8.7486450e+04
2.081165054e+00 1.0650129e+05
2.081581287e+00 1.0317250e+05
2.081997603e+00 1.0097770e+05
2.082414002e+00 1.1143484e+05
2.082830485e+00 1.0226545e+05
2.083247051e+00 1.1315600e+05
2.083663701e+00 1.0032979e+05
2.084080433e+00 1.1824350e+05
2.084497249e+00 1.1201050e+05
2.084914149e+00 1.0638316e+05
2.085331132e+00 9.8219300e+04
2.085748198e+00 9.5553800e+04
2.086165348e+00 1.1236419e+05
2.086582581e+00 8.8578300e+04
2.086999897e+00 1.0312150e+05
2.087417297e+00 8.5706324e+04
2.087834781e+00 9.3062650e+04
2.088252348e+00 1.0559435e+05
2.088669998e+00 1.1247257e+05
2.089087732e+00 1.0091080e+05
2.089505550e+00 9.3361100e+04
2.089923451e+00 9.5200503e+04
2.090341435e+00 1.0438200e+05
2.090759504e+00 8.2234950e+04
2.091177656e+00 8.6434679e+04
2.091595891e+00 9.4635900e+04
2.092014210e+00 1.1669600e+05
2.092432613e+00 9.7341418e+04
2.092851100e+00 9.2253800e+04
2.093269670e+00 1.1057100e+05
2.093688324e+00 1.0249781e+05
2.094107061e+00 9.6061000e+04
2.094525883e+00 9.9355800e+04
2.094944788e+00 1.0178247e+05
2.095363777e+00 9.5508100e+04
2.095782850e+00 9.2726300e+04
2.096202006e+00 9.4935636e+04
2.096621247e+00 9.1238350e+04
2.097040571e+00 1.1175000e+05
2.097459979e+00 9.6546411e+04
2.097879471e+00 9.8441700e+04
2.098299047e+00 1.0811900e+05
2.098718707e+00 9.6314104e+04
2.099138451e+00 1.0241660e+05
2.099558278e+00 9.4191450e+04
2.099978190e+00 9.8233500e+04
2.100398186e+00 1.1455998e+05
2.100818265e+00 1.1161950e+05
2.101238429e+00 1.0477500e+05
2.101658677e+00 8.7681551e+04
2.102079008e+00 9.9895500e+04
2.102499424e+00 9.6216250e+04
2.102919924e+00 1.0989850e+05
2.103340508e+00 1.0146000e+05
2.103761176e+00 9.3899450e+04
2.104181928e+00 9.3527822e+04
2.104602765e+00 9.4578150e+04
2.105023685e+00 1.1076100e+05
2.105444690e+00 1.0169528e+05
2.105865779e+00 1.0109775e+05
2.106286952e+00 1.0860950e+05
2.106708209e+00 1.0574449e+05
2.107129551e+00 1.0746145e+05
2.107550977e+00 1.0062325e+05
2.107972487e+00 9.6349900e+04
2.108394082e+00 1.1593950e+05
2.108815760e+00 1.0932400e+05
2.109237524e+00 1.0339500e+05
2.109659371e+00 1.1285258e+05
2.110081303e+00 1.0177625e+05
2.110503319e+00 1.0272440e+05
2.110925420e+00 1.0572996e+05
2.111347605e+00 1.0889700e+05
2.111769875e+00 9.1437850e+04
2.112192229e+00 1.0535822e+05
2.112614667e+00 1.0212665e+05
2.113037190e+00 1.0387250e+05
2.113459797e+00 1.0561100e+05
2.113882489e+00 9.9843091e+04
2.114305266e+00 1.0640645e+05
2.114728127e+00 9.3388550e+04
2.115151072e+00 1.0597990e+05
2.115574103e+00 9.9898000e+04
2.115997218e+00 9.8553700e+04
2.116420417e+00 9.0816864e+04
2.116843701e+00 1.0337345e+05
2.117267070e+00 9.8124500e+04
2.117690523e+00 1.1109378e+05
2.118114061e+00 1.0155015e+05
2.118537684e+00 9.9208250e+04
2.118961392e+00 1.0571450e+05
2.119385184e+00 1.1489111e+05
2.119809061e+00 9.5737500e+04
2.120233023e+00 1.0783950e+05
2.120657069e+00 1.0663744e+05
2.121081201e+00 9.3603850e+04
2.121505417e+00 1.0505500e+05
2.121929718e+00 1.0729642e+05
2.122354104e+00 1.0698665e+05
2.122778575e+00 8.8552650e+04
2.123203131e+00 9.1719754e+04
2.123627771e+00 1.0356295e+05
2.124052497e+00 1.0685900e+05
2.124477307e+00 1.1522950e+05
2.124902203e+00 1.1103325e+05
2.125327183e+00 1.0245050e+05
2.125752249e+00 8.9208700e+04
2.126177399e+00 8.9616598e+04
2.126602635e+00 1.1390250e+05
2.127027955e+00 9.5503300e+04
2.127453361e+00 9.8245176e+04
2.127878851e+00 9.2638300e+04
2.128304427e+00 9.5538300e+04
2.128730088e+00 1.0058585e+05
2.129155834e+00 8.6783275e+04
2.129581665e+00 1.0558050e+05
2.130007582e+00 1.0332200e+05
2.130433583e+00 8.4904732e+04
2.130859670e+00 1.0161700e+05
2.131285842e+00 1.0070180e+05
2.131712099e+00 1.0425155e+05
2.132138441e+00 1.0583474e+05
2.132564869e+00 1.0328300e+05
2.132991382e+00 1.0331600e+05
2.133417980e+00 1.0499774e+05
2.133844664e+00 1.0200615e+05
2.134271433e+00 9.9816650e+04
2.134698287e+00 9.8302609e+04
2.135125227e+00 1.0007110e+05
2.135552252e+00 1.0381310e+05
2.135979362e+00 1.0889700e+05
2.136406558e+00 1.1006103e+05
2.136833839e+00 1.0891100e+05
2.137261206e+00 1.0459800e+05
2.137688658e+00 1.0489389e+05
2.138116196e+00 8.8874100e+04
2.138543819e+00 9.3277550e+04
2.138971528e+00 1.1182750e+05
2.139399322e+00 8.9617574e+04
2.139827202e+00 9.9791250e+04
2.140255168e+00 1.0453400e+05
2.140683219e+00 9.4998995e+04
2.141111355e+00 1.0158715e+05
2.141539578e+00 9.6352150e+04
2.141967886e+00 1.0109775e+05
2.142396279e+00 9.6955760e+04
2.142824758e+00 1.0839750e+05
2.143253323e+00 1.0545850e+05
2.143681974e+00 1.0036237e+05
2.144110710e+00 1.0100170e+05
2.144539533e+00 1.0097035e+05
2.144968440e+00 9.8627900e+04
2.145397434e+00 1.0658323e+05
2.145826514e+00 1.0255035e+05
2.146255679e+00 9.8550800e+04
2.146684930e+00 1.0670741e+05
2.147114267e+00 1.0563055e+05
2.147543690e+00 1.0317035e+05
2.147973199e+00 1.0568250e+05
2.148402793e+00 8.7098126e+04
2.148832474e+00 1.0489150e+05
2.149262240e+00 9.0748550e+04
2.149692093e+00 1.0456732e+05
2.150122031e+00 9.6465000e+04
2.150552056e+00 1.0019620e+05
2.150982166e+00 1.0967150e+05
2.151412362e+00 9.7542521e+04
2.151842645e+00 1.0221150e+05
2.152273013e+00 1.0684335e+05
2.152703468e+00 9.6272850e+04
2.153134009e+00 1.0846945e+05
2.153564636e+00 1.0190420e+05
2.153995348e+00 1.0200615e+05
2.154426148e+00 1.0731018e+05
2.154857033e+00 1.0035705e+05
2.155288004e+00 1.0606250e+05
2.155719062e+00 9.5170200e+04
2.156150206e+00 1.0396269e+05
2.156581436e+00 1.0289985e+05
2.157012752e+00 1.0349075e+05
2.157444154e+00 9.9173457e+04
2.157875643e+00 1.0535665e+05
2.158307218e+00 1.0618000e+05
2.158738880e+00 1.0134755e+05
2.159170628e+00 9.4312260e+04
2.159602462e+00 1.0819950e+05
2.160034382e+00 9.3008550e+04
2.160466389e+00 1.0653650e+05
2.160898482e+00 1.0430775e+05
2.161330662e+00 9.8268600e+04
2.161762928e+00 9.6390850e+04
2.162195281e+00 1.0320000e+05
2.162627720e+00 9.3382866e+04
2.163060245e+00 1.0548550e+05
2.163492857e+00 1.0252985e+05
2.163925556e+00 9.3756600e+04
2.164358341e+00 1.0045430e+05
2.164791213e+00 1.0176615e+05
2.165224171e+00 9.7037050e+04
2.165657216e+00 1.0779929e+05
2.166090347e+00 1.0068560e+05
2.166523565e+00 1.0023265e+05
2.166956870e+00 1.0173255e+05
2.167390262e+00 9.5921072e+04
2.167823740e+00 9.7676650e+04
2.168257304e+00 1.0498200e+05
2.168690956e+00 1.0334855e+05
2.169124694e+00 1.0827000e+05
2.169558519e+00 1.0448550e+05
2.169992431e+00 9.6383450e+04
2.170426429e+00 1.0163339e+05
2.170860514e+00 1.0559650e+05
2.171294686e+00 1.0777050e+05
2.171728945e+00 1.0282350e+05
2.172163291e+00 1.0565660e+05
2.172597724e+00 1.0304100e+05
2.173032243e+00 1.0194675e+05
2.173466850e+00 1.0097725e+05
2.173901543e+00 1.0516535e+05
2.174336324e+00 1.0163450e+05
2.174771191e+00 1.0706000e+05
2.175206145e+00 1.0151350e+05
2.175641186e+00 9.6729614e+04
2.176076315e+00 1.0205935e+05
2.176511530e+00 1.0327850e+05
2.176946832e+00 1.0249875e+05
2.177382221e+00 1.0527344e+05
2.177817698e+00 1.0151350e+05
2.178253261e+00 9.7060250e+04
2.178688912e+00 9.8906900e+04
