"WAVELENGTH (MICRONS)" "FLUX (ERG/CM2/S/A)"
2.147543690e+00 1.1309900e+05
2.147973199e+00 1.1547800e+05
2.148402793e+00 9.6185565e+04
2.148832474e+00 1.1473850e+05
2.149262240e+00 1.0044965e+05
2.149692093e+00 1.1453964e+05
2.150122031e+00 1.0610100e+05
2.150552056e+00 1.0985350e+05
2.150982166e+00 1.1942450e+05
2.151412362e+00 1.0768517e+05
2.151842645e+00 1.1194400e+05
2.152273013e+00 1.1668900e+05
2.152703468e+00 1.0629250e+05
2.153134009e+00 1.1808835e+05
2.153564636e+00 1.1170800e+05
2.153995348e+00 1.1171600e+05
2.154426148e+00 1.1691851e+05
2.154857033e+00 1.1003550e+05
2.155288004e+00 1.1602850e+05
2.155719062e+00 1.0481735e+05
2.156150206e+00 1.1401129e+05
2.156581436e+00 1.1244450e+05
2.157012752e+00 1.1306000e+05
2.157444154e+00 1.0816612e+05
2.157875643e+00 1.1471150e+05
2.158307218e+00 1.1561600e+05
2.158738880e+00 1.1123950e+05
2.159170628e+00 1.0358906e+05
2.159602462e+00 1.1794500e+05
2.160034382e+00 1.0293150e+05
2.160466389e+00 1.1641200e+05
2.160898482e+00 1.1383387e+05
2.161330662e+00 1.0762050e+05
2.161762928e+00 1.0613015e+05
2.162195281e+00 1.1276300e+05
2.162627720e+00 1.0347390e+05
2.163060245e+00 1.1552650e+05
2.163492857e+00 1.1215300e+05
2.163925556e+00 1.0327600e+05
2.164358341e+00 1.0984400e+05
2.164791213e+00 1.1145300e+05
2.165224171e+00 1.0698700e+05
2.165657216e+00 1.1737691e+05
2.166090347e+00 1.0999450e+05
2.166523565e+00 1.1002800e+05
2.166956870e+00 1.1115750e+05
2.167390262e+00 1.0569664e+05
2.167823740e+00 1.0657155e+05
2.168257304e+00 1.1431800e+05
2.168690956e+00 1.1260700e+05
2.169124694e+00 1.1844200e+05
2.169558519e+00 1.1403550e+05
2.169992431e+00 1.0592650e+05
2.170426429e+00 1.1114633e+05
2.170860514e+00 1.1537600e+05
2.171294686e+00 1.1735450e+05
2.171728945e+00 1.1222550e+05
2.172163291e+00 1.1559012e+05
2.172597724e+00 1.1311350e+05
2.173032243e+00 1.1150500e+05
2.173466850e+00 1.1046500e+05
2.173901543e+00 1.1530828e+05
2.174336324e+00 1.1067000e+05
2.174771191e+00 1.1630650e+05
2.175206145e+00 1.1092500e+05
2.175641186e+00 1.0657925e+05
2.176076315e+00 1.1164850e+05
2.176511530e+00 1.1259350e+05
2.176946832e+00 1.1223700e+05
2.177382221e+00 1.1458199e+05
2.177817698e+00 1.1104900e+05
2.178253261e+00 1.0557200e+05
2.178688912e+00 1.0856250e+05
2.179124650e+00 1.1911817e+05
2.179560475e+00 1.1389550e+05
2.179996387e+00 1.0990750e+05
2.180432386e+00 1.1475650e+05
2.180868473e+00 1.0424715e+05
2.181304646e+00 1.1390000e+05
2.181740907e+00 1.1069750e+05
2.182177255e+00 1.0619660e+05
2.182613691e+00 1.0930800e+05
2.183050214e+00 1.0997850e+05
2.183486824e+00 1.1232100e+05
2.183923521e+00 1.1589501e+05
2.184360306e+00 1.1015650e+05
2.184797178e+00 1.1521250e+05
2.185234137e+00 1.1468650e+05
2.185671184e+00 1.1056002e+05
2.186108318e+00 1.1168750e+05
2.186545540e+00 1.1363150e+05
2.186982849e+00 1.0620040e+05
2.187420246e+00 1.0741803e+05
2.187857730e+00 1.1285000e+05
2.188295301e+00 1.1722200e+05
2.188732960e+00 1.1394900e+05
2.189170707e+00 1.0486985e+05
2.189608541e+00 1.1004350e+05
2.190046463e+00 1.0669250e+05
2.190484472e+00 1.1630650e+05
2.190922569e+00 1.1763506e+05
2.191360753e+00 1.1082200e+05
2.191799026e+00 1.1338700e+05
2.192237385e+00 1.0956700e+05
2.192675833e+00 1.0986545e+05
2.193114368e+00 1.1629600e+05
2.193552991e+00 1.1233200e+05
2.193991702e+00 1.1259900e+05
2.194430500e+00 1.1435229e+05
2.194869386e+00 1.1508000e+05
2.195308360e+00 1.1172100e+05
2.195747422e+00 1.0405135e+05
2.196186571e+00 1.1655600e+05
2.196625808e+00 1.1008017e+05
2.197065133e+00 1.1247100e+05
2.197504547e+00 1.1143200e+05
2.197944047e+00 1.1168650e+05
2.198383636e+00 1.0527831e+05
2.198823313e+00 1.0927800e+05
2.199263078e+00 1.0583400e+05
2.199702930e+00 1.1330750e+05
2.200142871e+00 1.0932334e+05
2.200582899e+00 1.1324750e+05
2.201023016e+00 1.0839200e+05
2.201463221e+00 1.0869150e+05
2.201903513e+00 1.1117660e+05
2.202343894e+00 1.0270060e+05
2.202784363e+00 1.0388800e+05
2.203224920e+00 1.0413815e+05
2.203665565e+00 1.0929587e+05
2.204106298e+00 1.0631700e+05
2.204547119e+00 1.0690150e+05
2.204988028e+00 1.0339600e+05
2.205429026e+00 9.7710855e+04
2.205870112e+00 7.9738400e+04
2.206311286e+00 1.0827400e+05
2.206752548e+00 1.0696100e+05
2.207193899e+00 1.0715200e+05
2.207635337e+00 1.0893427e+05
2.208076864e+00 1.0811700e+05
2.208518480e+00 9.2067600e+04
2.208960183e+00 1.1041850e+05
2.209401976e+00 1.0245523e+05
2.209843856e+00 1.1499500e+05
2.210285825e+00 1.0876800e+05
2.210727882e+00 1.0412555e+05
2.211170027e+00 1.0819150e+05
2.211612261e+00 1.1368290e+05
2.212054584e+00 1.0412555e+05
2.212496995e+00 1.0741900e+05
2.212939494e+00 1.0679995e+05
2.213382082e+00 1.1492224e+05
2.213824759e+00 1.0831250e+05
2.214267523e+00 1.1324000e+05
2.214710377e+00 1.1390650e+05
2.215153319e+00 1.0649136e+05
2.215596350e+00 1.0797750e+05
2.216039469e+00 1.0804550e+05
2.216482677e+00 1.1220200e+05
2.216925973e+00 1.0777900e+05
2.217369359e+00 1.0939436e+05
2.217812832e+00 1.1578550e+05
2.218256395e+00 1.0633600e+05
2.218700046e+00 1.0350245e+05
2.219143786e+00 1.1187142e+05
2.219587615e+00 1.0581200e+05
2.220031533e+00 1.1016100e+05
2.220475539e+00 1.0793550e+05
2.220919634e+00 1.0118210e+05
2.221363818e+00 1.1215759e+05
2.221808091e+00 1.0744000e+05
2.222252452e+00 1.1350200e+05
2.222696903e+00 1.1234350e+05
2.223141442e+00 1.1167424e+05
2.223586070e+00 1.1105400e+05
2.224030788e+00 1.1259000e+05
2.224475594e+00 1.1496450e+05
2.224920489e+00 1.1004350e+05
2.225365473e+00 1.0977423e+05
2.225810546e+00 1.0961050e+05
2.226255708e+00 1.0914850e+05
2.226700959e+00 1.0606750e+05
2.227146300e+00 1.1128368e+05
2.227591729e+00 1.0280990e+05
2.228037247e+00 1.0852350e+05
2.228482855e+00 1.0656200e+05
2.228928551e+00 1.0459250e+05
2.229374337e+00 1.0915516e+05
2.229820212e+00 1.0696650e+05
2.230266176e+00 1.0952700e+05
2.230712229e+00 1.1028250e+05
2.231158372e+00 1.0612321e+05
2.231604603e+00 1.1104700e+05
2.232050924e+00 1.0678450e+05
2.232497334e+00 1.0967700e+05
2.232943834e+00 1.1182050e+05
2.233390423e+00 1.1091700e+05
2.233837101e+00 1.1091700e+05
2.234283868e+00 1.1078950e+05
2.234730725e+00 1.1286600e+05
2.235177671e+00 1.1028100e+05
2.235624707e+00 1.1122232e+05
2.236071831e+00 1.0919300e+05
2.236519046e+00 1.1079050e+05
2.236966350e+00 1.1068100e+05
2.237413743e+00 1.1209187e+05
2.237861226e+00 1.1094650e+05
2.238308798e+00 1.0408055e+05
2.238756460e+00 1.1155750e+05
2.239204211e+00 1.1003900e+05
2.239652052e+00 1.0980858e+05
2.240099982e+00 1.1056100e+05
2.240548002e+00 1.1272400e+05
2.240996112e+00 1.1246150e+05
2.241444311e+00 1.0981900e+05
2.241892600e+00 1.1127022e+05
2.242340978e+00 1.0457020e+05
2.242789447e+00 1.0691350e+05
2.243238004e+00 1.1130500e+05
2.243686652e+00 1.0964900e+05
2.244135389e+00 1.1003527e+05
2.244584216e+00 1.0908800e+05
2.245033133e+00 1.1324500e+05
2.245482140e+00 1.0952200e+05
2.245931236e+00 1.0592100e+05
2.246380423e+00 1.1066157e+05
2.246829699e+00 1.1028100e+05
2.247279065e+00 1.0798700e+05
2.247728520e+00 1.1157000e+05
2.248178066e+00 1.1132250e+05
2.248627702e+00 1.1144306e+05
2.249077427e+00 1.0392435e+05
2.249527243e+00 1.1091700e+05
2.249977148e+00 1.0752550e+05
2.250427144e+00 1.0839200e+05
2.250877229e+00 1.1250232e+05
2.251327405e+00 1.0789700e+05
2.251777670e+00 1.0876950e+05
2.252228026e+00 1.0789900e+05
2.252678471e+00 1.1028250e+05
2.253129007e+00 1.1118305e+05
2.253579633e+00 1.0939800e+05
2.254030349e+00 1.0425155e+05
2.254481155e+00 1.0280400e+05
2.254932051e+00 1.0876750e+05
2.255383037e+00 1.1092634e+05
2.255834114e+00 1.1142950e+05
2.256285281e+00 1.1285300e+05
2.256736538e+00 1.0918600e+05
2.257187885e+00 1.1018350e+05
2.257639323e+00 1.1023037e+05
2.258090851e+00 1.1105100e+05
2.258542469e+00 1.0684200e+05
2.258994177e+00 1.0487050e+05
2.259445976e+00 1.1142950e+05
2.259897865e+00 1.0645470e+05
2.260349845e+00 1.0939800e+05
2.260801915e+00 1.0666100e+05
2.261254075e+00 1.0592750e+05
2.261706326e+00 1.0802250e+05
2.262158667e+00 1.0656200e+05
2.262611099e+00 1.0475040e+05
2.263063621e+00 1.0852150e+05
2.263516234e+00 1.0965800e+05
2.263968937e+00 1.0978600e+05
2.264421731e+00 1.1220200e+05
2.264874615e+00 1.0446681e+05
2.265327590e+00 1.0459250e+05
2.265780656e+00 1.0563650e+05
2.266233812e+00 1.0991900e+05
2.266687059e+00 1.0629550e+05
2.267140396e+00 1.0542330e+05
2.267593824e+00 1.1156100e+05
2.268047343e+00 9.9157950e+04
2.268500952e+00 1.0618300e+05
2.268954653e+00 1.0965800e+05
2.269408443e+00 1.0765050e+05
2.269862325e+00 1.0789400e+05
2.270316298e+00 1.0727650e+05
2.270770361e+00 1.0551950e+05
2.271224515e+00 1.0542350e+05
2.271678760e+00 1.0927550e+05
2.272133096e+00 1.0763477e+05
2.272587522e+00 1.0715300e+05
2.273042040e+00 1.0914500e+05
2.273496648e+00 1.0313765e+05
2.273951347e+00 1.0388400e+05
2.274406138e+00 1.0939600e+05
2.274861019e+00 1.1155285e+05
2.275315991e+00 1.0580450e+05
2.275771054e+00 1.0845750e+05
2.276226209e+00 1.0927100e+05
2.276681454e+00 1.0827650e+05
2.277136790e+00 1.0621682e+05
2.277592217e+00 1.0902400e+05
2.278047736e+00 1.0654500e+05
2.278503345e+00 1.0952200e+05
2.278959046e+00 1.0901850e+05
2.279414838e+00 1.0793550e+05
2.279870721e+00 1.0995917e+05
2.280326695e+00 9.3783450e+04
2.280782760e+00 1.0730650e+05
2.281238917e+00 1.0366400e+05
2.281695165e+00 1.0417835e+05
2.282151504e+00 1.0227187e+05
2.282607934e+00 1.0287125e+05
2.283064456e+00 1.0739900e+05
2.283521069e+00 1.0281900e+05
2.283977773e+00 9.4082450e+04
2.284434568e+00 1.0507850e+05
2.284891455e+00 1.0593603e+05
2.285348434e+00 1.0619750e+05
2.285805503e+00 1.0755400e+05
2.286262664e+00 1.0780800e+05
2.286719917e+00 1.0708800e+05
2.287177261e+00 1.0403850e+05
2.287634696e+00 1.1086455e+05
2.288092223e+00 1.0568250e+05
2.288549842e+00 1.0447900e+05
2.289007552e+00 1.0328950e+05
2.289465353e+00 1.0801950e+05
2.289923246e+00 1.0547200e+05
2.290381231e+00 1.0791637e+05
2.290839307e+00 1.0703700e+05
2.291297475e+00 8.1303050e+04
2.291755734e+00 9.8863450e+04
2.292214086e+00 1.0364900e+05
2.292672528e+00 9.2410850e+04
2.293131063e+00 6.8191367e+04
2.293589689e+00 9.8864550e+04
2.294048407e+00 1.0108985e+05
2.294507217e+00 9.5435250e+04
2.294966118e+00 9.8580650e+04
2.295425111e+00 8.4622850e+04
2.295884196e+00 1.0045553e+05
2.296343373e+00 7.7633750e+04
2.296802642e+00 9.9650650e+04
2.297262003e+00 9.9139650e+04
2.297721455e+00 9.0931550e+04
2.298180999e+00 1.0281100e+05
2.298640635e+00 1.0183455e+05
2.299100364e+00 8.4248888e+04
2.299560184e+00 1.0631150e+05
2.300020096e+00 8.9427850e+04
2.300480100e+00 1.0037145e+05
2.300940196e+00 9.7991900e+04
2.301400384e+00 1.0403150e+05
2.301860664e+00 1.0620703e+05
2.302321036e+00 8.1483050e+04
2.302781500e+00 1.0011615e+05
2.303242056e+00 1.0124505e+05
2.303702705e+00 1.0580400e+05
2.304163445e+00 9.3828200e+04
2.304624278e+00 1.0378756e+05
2.305085203e+00 8.2077800e+04
2.305546220e+00 1.0295050e+05
2.306007329e+00 9.2592500e+04
2.306468531e+00 1.0777350e+05
2.306929824e+00 1.0399450e+05
2.307391210e+00 1.0072535e+05
2.307852689e+00 1.0753472e+05
2.308314259e+00 1.0135685e+05
2.308775922e+00 1.0400200e+05
2.309237677e+00 9.9436850e+04
2.309699525e+00 9.7178500e+04
2.310161465e+00 1.0245850e+05
2.310623497e+00 5.4532030e+04
2.311085622e+00 1.0234650e+05
2.311547839e+00 1.0495900e+05
2.312010148e+00 9.9934400e+04
2.312472550e+00 1.0150850e+05
2.312935045e+00 9.8244150e+04
2.313397632e+00 1.0317700e+05
2.313860311e+00 1.0389845e+05
2.314323083e+00 7.5643100e+04
2.314785948e+00 9.8183900e+04
2.315248905e+00 1.0104965e+05
2.315711955e+00 9.2258150e+04
2.316175097e+00 1.0052155e+05
2.316638332e+00 1.0406969e+05
2.317101660e+00 8.7777950e+04
2.317565080e+00 1.0224715e+05
2.318028593e+00 9.5335000e+04
2.318492199e+00 1.0256650e+05
2.318955898e+00 1.0471350e+05
2.319419689e+00 1.0175300e+05
2.319883573e+00 9.4966450e+04
2.320347549e+00 9.1525258e+04
2.320811619e+00 9.3312150e+04
2.321275781e+00 9.7872900e+04
2.321740036e+00 1.0105645e+05
2.322204384e+00 6.5448850e+04
2.322668825e+00 8.9846550e+04
2.323133359e+00 7.8640750e+04
2.323597986e+00 9.8714841e+04
2.324062705e+00 9.7614100e+04
2.324527518e+00 7.6568550e+04
2.324992423e+00 7.9451650e+04
2.325457422e+00 7.4864350e+04
2.325922513e+00 1.0121825e+05
2.326387698e+00 9.5600700e+04
2.326852975e+00 9.4347287e+04
2.327318346e+00 1.0212115e+05
2.327783810e+00 7.9783950e+04
2.328249366e+00 8.5873950e+04
2.328715016e+00 7.8533350e+04
2.329180759e+00 1.0244700e+05
2.329646595e+00 8.1471000e+04
2.330112525e+00 8.5879801e+04
2.330578547e+00 8.7793050e+04
2.331044663e+00 1.0081250e+05
2.331510872e+00 8.7553450e+04
2.331977174e+00 9.9893150e+04
2.332443570e+00 9.4942700e+04
2.332910058e+00 8.8782300e+04
2.333376640e+00 9.9025880e+04
2.333843316e+00 8.4005600e+04
2.334310084e+00 7.6897750e+04
2.334776946e+00 7.7408700e+04
2.335243902e+00 8.5748500e+04
2.335710950e+00 9.3381400e+04
2.336178093e+00 8.2774000e+04
2.336645328e+00 9.8627900e+04
2.337112657e+00 9.0380606e+04
2.337580080e+00 8.9766550e+04
2.338047596e+00 8.3007550e+04
2.338515205e+00 8.9525850e+04
2.338982908e+00 9.7505450e+04
2.339450705e+00 8.0624650e+04
2.339918595e+00 1.0084435e+05
2.340386579e+00 9.5102350e+04
2.340854656e+00 5.1923415e+04
2.341322827e+00 8.7978050e+04
2.341791092e+00 9.8233500e+04
2.342259450e+00 7.6483200e+04
2.342727902e+00 8.2153750e+04
2.343196447e+00 8.7517050e+04
2.343665087e+00 9.0867500e+04
2.344133820e+00 8.4585200e+04
2.344602646e+00 9.1504126e+04
2.345071567e+00 8.7766800e+04
2.345540581e+00 1.0003785e+05
2.346009689e+00 9.3505900e+04
2.346478891e+00 9.8743300e+04
2.346948187e+00 9.2899100e+04
2.347417577e+00 7.7540700e+04
2.347887060e+00 9.7864650e+04
2.348356638e+00 1.0051984e+05
2.348826309e+00 8.8722100e+04
2.349296074e+00 8.3612950e+04
2.349765933e+00 9.4053000e+04
2.350235887e+00 9.0685800e+04
2.350705934e+00 6.6729000e+04
2.351176075e+00 9.4300900e+04
2.351646310e+00 7.5937750e+04
2.352116639e+00 6.0236623e+04
2.352587063e+00 9.2292350e+04
2.353057580e+00 8.1789950e+04
2.353528192e+00 8.9416050e+04
2.353998897e+00 7.7621650e+04
2.354469697e+00 9.1263050e+04
2.354940591e+00 9.4487100e+04
2.355411579e+00 8.1660000e+04
2.355882662e+00 8.4693900e+04
2.356353838e+00 8.9483737e+04
2.356825109e+00 9.0110750e+04
2.357296474e+00 8.4807200e+04
2.357767933e+00 8.6841950e+04
2.358239487e+00 8.9092150e+04
2.358711135e+00 8.4713000e+04
2.359182877e+00 9.7055050e+04
2.359654713e+00 9.3337600e+04
2.360126644e+00 7.5353800e+04
2.360598670e+00 7.5273018e+04
2.361070789e+00 8.9359500e+04
2.361543004e+00 9.7837700e+04
2.362015312e+00 7.7598650e+04
2.362487715e+00 8.2350450e+04
2.362960213e+00 9.5831150e+04
2.363432805e+00 9.0318850e+04
2.363905491e+00 9.4968950e+04
2.364378273e+00 9.7958700e+04
2.364851148e+00 9.0001077e+04
2.365324118e+00 9.7349450e+04
2.365797183e+00 7.5056250e+04
2.366270343e+00 8.5107100e+04
2.366743597e+00 8.5064600e+04
2.367216945e+00 6.4845350e+04
2.367690389e+00 9.6512350e+04
2.368163927e+00 7.7099450e+04
2.368637560e+00 8.2733150e+04
2.369111287e+00 9.3361081e+04
2.369585109e+00 8.0584000e+04
2.370059026e+00 7.5879800e+04
2.370533038e+00 9.5046950e+04
2.371007145e+00 8.8621300e+04
2.371481346e+00 9.7281050e+04
2.371955643e+00 7.7312100e+04
2.372430034e+00 9.2800050e+04
2.372904520e+00 8.7505750e+04
2.373379101e+00 7.4670000e+04
2.373853776e+00 9.3714828e+04
2.374328547e+00 9.1201350e+04
2.374803413e+00 9.3367450e+04
2.375278374e+00 8.7725250e+04
2.375753429e+00 8.9149050e+04
2.376228580e+00 6.5612100e+04
2.376703826e+00 8.8504850e+04
2.377179166e+00 7.8086450e+04
2.377654602e+00 8.9121600e+04
2.378130133e+00 9.0738200e+04
2.378605759e+00 8.2736673e+04
2.379081480e+00 7.0251850e+04
2.379557297e+00 9.0891400e+04
2.380033208e+00 8.5036500e+04
2.380509215e+00 6.1560450e+04
2.380985317e+00 7.6942350e+04
2.381461514e+00 8.3612300e+04
2.381937806e+00 8.1132450e+04
2.382414194e+00 6.5111950e+04
2.382890676e+00 6.6164750e+04
2.383367255e+00 6.5923100e+04
2.383843928e+00 8.9232121e+04
2.384320697e+00 8.7232850e+04
2.384797561e+00 7.0412050e+04
2.385274520e+00 7.0469550e+04
2.385751575e+00 5.3084450e+04
2.386228726e+00 7.9775850e+04
2.386705971e+00 7.3976100e+04
2.387183313e+00 6.9274650e+04
2.387660749e+00 7.7809550e+04
2.388138281e+00 7.4580800e+04
2.388615909e+00 6.4665000e+04
2.389093632e+00 9.2226433e+04
2.389571451e+00 7.7937850e+04
2.390049365e+00 7.6635900e+04
2.390527375e+00 8.4252650e+04
2.391005481e+00 7.9574900e+04
2.391483682e+00 8.9025300e+04
2.391961978e+00 7.2511850e+04
2.392440371e+00 7.4899400e+04
2.392918859e+00 7.2097300e+04
2.393397443e+00 8.5880400e+04
2.393876122e+00 7.1172950e+04
2.394354897e+00 9.0090850e+04
2.394833768e+00 8.3992492e+04
2.395312735e+00 8.0205200e+04
2.395791798e+00 8.5485700e+04
2.396270956e+00 6.7206100e+04
2.396750210e+00 9.3471700e+04
2.397229560e+00 7.8842050e+04
2.397709006e+00 7.4621050e+04
2.398188548e+00 7.9178550e+04
2.398668186e+00 8.0882150e+04
2.399147919e+00 8.5312250e+04
2.399627749e+00 7.7475650e+04
2.400107674e+00 7.8169450e+04
2.400587696e+00 5.1187525e+04
2.401067814e+00 8.6704450e+04
2.401548027e+00 7.1115950e+04
2.402028337e+00 7.2398400e+04
2.402508742e+00 6.1856550e+04
2.402989244e+00 8.4263850e+04
2.403469842e+00 8.1208900e+04
2.403950536e+00 8.4108250e+04
2.404431326e+00 8.6924100e+04
2.404912212e+00 8.1308950e+04
2.405393195e+00 8.2331250e+04
2.405874273e+00 8.6541700e+04
2.406355448e+00 6.5915500e+04
2.406836719e+00 9.2439894e+04
2.407318087e+00 7.2588700e+04
2.407799550e+00 7.3887400e+04
2.408281110e+00 7.5832000e+04
2.408762766e+00 7.6196850e+04
2.409244519e+00 5.9571850e+04
2.409726368e+00 7.1850800e+04
2.410208313e+00 7.0892450e+04
2.410690355e+00 8.0803750e+04
2.411172493e+00 7.7320550e+04
2.411654727e+00 7.2331450e+04
2.412137058e+00 7.9097850e+04
2.412619486e+00 7.6032000e+04
2.413102010e+00 7.9935950e+04
2.413584630e+00 4.6412488e+04
2.414067347e+00 6.9996100e+04
2.414550160e+00 7.5509450e+04
2.415033070e+00 7.7451750e+04
2.415516077e+00 6.7223800e+04
2.415999180e+00 5.1522800e+04
2.416482380e+00 7.2476100e+04
2.416965677e+00 7.1428100e+04
2.417449070e+00 8.1882400e+04
2.417932560e+00 7.4965000e+04
2.418416146e+00 8.8409750e+04
2.418899829e+00 6.2873750e+04
2.419383609e+00 8.1476400e+04
2.419867486e+00 7.3638600e+04
2.420351459e+00 7.1574400e+04
2.420835530e+00 7.1361477e+04
2.421319697e+00 7.8646600e+04
2.421803961e+00 5.9658850e+04
2.422288322e+00 8.5022950e+04
2.422772779e+00 7.2253050e+04
2.423257334e+00 8.4825200e+04
2.423741985e+00 8.1767800e+04
2.424226734e+00 6.7108300e+04
2.424711579e+00 7.6107750e+04
2.425196521e+00 6.5711200e+04
2.425681561e+00 7.4229150e+04
2.426166697e+00 6.6056350e+04
2.426651930e+00 7.0176950e+04
2.427137261e+00 7.4128050e+04
2.427622688e+00 6.4675250e+04
2.428108213e+00 7.1300650e+04
2.428593834e+00 7.3736979e+04
2.429079553e+00 7.4415400e+04
2.429565369e+00 6.8546400e+04
2.430051282e+00 8.5521500e+04
2.430537292e+00 6.5684000e+04
2.431023400e+00 6.4738100e+04
2.431509604e+00 6.4755150e+04
2.431995906e+00 7.9342750e+04
2.432482306e+00 7.5674300e+04
2.432968802e+00 6.6819300e+04
2.433455396e+00 5.6473700e+04
2.433942087e+00 6.1490700e+04
2.434428875e+00 8.0272200e+04
2.434915761e+00 6.2481800e+04
2.435402744e+00 7.8941950e+04
2.435889825e+00 6.6700900e+04
2.436377003e+00 4.4058750e+04
2.436864278e+00 6.0959000e+04
2.437351651e+00 6.3935900e+04
2.437839121e+00 7.5993500e+04
2.438326689e+00 7.7699920e+04
2.438814354e+00 7.8627550e+04
2.439302117e+00 6.3363600e+04
2.439789978e+00 6.9147750e+04
2.440277936e+00 5.8137750e+04
2.440765991e+00 7.7297550e+04
2.441254145e+00 7.0980550e+04
2.441742395e+00 5.7765450e+04
2.442230744e+00 6.7541650e+04
2.442719190e+00 6.6872600e+04
2.443207734e+00 6.6813200e+04
2.443696375e+00 6.8280050e+04
2.444185115e+00 6.5770150e+04
2.444673952e+00 7.1796900e+04
2.445162886e+00 7.2266600e+04
2.445651919e+00 6.8494000e+04
2.446141049e+00 5.3275200e+04
2.446630278e+00 6.7174500e+04
2.447119604e+00 5.6778650e+04
2.447609028e+00 5.4880800e+04
2.448098549e+00 7.3754850e+04
2.448588169e+00 6.6972150e+04
2.449077887e+00 6.9294741e+04
2.449567702e+00 6.7069200e+04
2.450057616e+00 6.4175950e+04
2.450547627e+00 7.9670000e+04
2.451037737e+00 6.1534000e+04
2.451527944e+00 6.3569350e+04
2.452018250e+00 6.0351750e+04
2.452508654e+00 4.5975200e+04
2.452999155e+00 7.3394000e+04
2.453489755e+00 4.2214400e+04
2.453980453e+00 4.7529950e+04
2.454471249e+00 5.3171000e+04
2.454962144e+00 7.6953000e+04
2.455453136e+00 6.9205300e+04
2.455944227e+00 7.2615950e+04
2.456435415e+00 6.8983000e+04
2.456926703e+00 7.2987500e+04
2.457418088e+00 6.2617500e+04
2.457909572e+00 7.1695250e+04
2.458401153e+00 6.9543900e+04
2.458892834e+00 7.1555250e+04
2.459384612e+00 5.9717750e+04
2.459876489e+00 5.2424850e+04
2.460368464e+00 5.7429350e+04
2.460860538e+00 7.2880100e+04
2.461352710e+00 6.1611300e+04
2.461844981e+00 7.6625000e+04
2.462337350e+00 5.6510000e+04
2.462829817e+00 5.4309388e+04
2.463322383e+00 7.1335900e+04
2.463815048e+00 6.2432200e+04
2.464307811e+00 5.2381500e+04
2.464800672e+00 6.5351050e+04
2.465293632e+00 5.6782900e+04
2.465786691e+00 6.6641050e+04
2.466279848e+00 5.3023750e+04
2.466773104e+00 6.5456000e+04
2.467266459e+00 6.1524750e+04
2.467759912e+00 7.1111100e+04
2.468253464e+00 7.3108450e+04
2.468747115e+00 7.2923750e+04
2.469240864e+00 6.5527100e+04
2.469734713e+00 6.1075750e+04
2.470228660e+00 6.1650650e+04
2.470722705e+00 7.5470550e+04
2.471216850e+00 5.1603000e+04
2.471711093e+00 6.2308700e+04
2.472205435e+00 5.7449250e+04
2.472699877e+00 7.2528200e+04
2.473194416e+00 5.1600750e+04
2.473689055e+00 6.0339800e+04
2.474183793e+00 5.4796700e+04
2.474678630e+00 6.9309150e+04
2.475173566e+00 5.6402150e+04
2.475668600e+00 6.7611200e+04
2.476163734e+00 6.3683950e+04
2.476658967e+00 4.9586000e+04
2.477154299e+00 6.2681500e+04
2.477649730e+00 5.3062850e+04
2.478145259e+00 5.3812500e+04
2.478640889e+00 5.4353250e+04
2.479136617e+00 6.3776800e+04
2.479632444e+00 5.8952500e+04
2.480128370e+00 5.4785900e+04
2.480624396e+00 6.6248750e+04
2.481120521e+00 5.5638200e+04
2.481616745e+00 4.5334550e+04
2.482113069e+00 5.8440600e+04
2.482609491e+00 6.3966000e+04
2.483106013e+00 6.0554750e+04
2.483602634e+00 6.0547050e+04
2.484099355e+00 6.4880650e+04
2.484596175e+00 5.9931100e+04
2.485093094e+00 5.7661050e+04
2.485590112e+00 5.0393950e+04
2.486087230e+00 5.3158550e+04
2.486584448e+00 4.8102200e+04
2.487081765e+00 5.7773650e+04
2.487579181e+00 5.6820750e+04
2.488076697e+00 5.4840650e+04
2.488574312e+00 5.7015850e+04
2.489072027e+00 6.2480100e+04
2.489569842e+00 6.7616952e+04
2.490067756e+00 5.6215050e+04
2.490565769e+00 4.2994750e+04
2.491063882e+00 6.0676200e+04
2.491562095e+00 5.3412300e+04
2.492060407e+00 6.8560450e+04
2.492558820e+00 5.5104550e+04
2.493057331e+00 5.8876350e+04
2.493555943e+00 6.2518750e+04
2.494054654e+00 5.0522550e+04
2.494553465e+00 6.7767050e+04
2.495052376e+00 5.4405300e+04
2.495551386e+00 6.3722650e+04
2.496050496e+00 5.9433150e+04
2.496549706e+00 5.4949900e+04
2.497049016e+00 4.6648850e+04
2.497548426e+00 5.3479850e+04
2.498047936e+00 4.9657200e+04
2.498547545e+00 5.9075900e+04
2.499047255e+00 5.8483950e+04
2.499547064e+00 6.2929871e+04
2.500046974e+00 5.9655397e+04
2.500546983e+00 6.1282554e+04
2.501047093e+00 5.9255205e+04
2.501547302e+00 5.5219394e+04
2.502047612e+00 5.3678112e+04
2.502548021e+00 4.7561287e+04
2.503048531e+00 5.4384144e+04
2.503549140e+00 6.3096476e+04
2.504049850e+00 5.6058824e+04
2.504550660e+00 4.7489265e+04
2.505051570e+00 4.3595645e+04
2.505552581e+00 5.1134907e+04
2.506053691e+00 5.1140812e+04
2.506554902e+00 5.6314953e+04
2.507056213e+00 5.5037600e+04
