"WAVELENGTH (MICRONS)" "FLUX (ERG/CM2/S/A)"
1.585587586e+00 1.1758287e+05
1.585904703e+00 1.4670875e+05
1.586221884e+00 1.3420750e+05
1.586539129e+00 1.5894529e+05
1.586856436e+00 1.4522008e+05
1.587173808e+00 1.5087800e+05
1.587491242e+00 1.7017669e+05
1.587808741e+00 1.5601749e+05
1.588126302e+00 1.4571205e+05
1.588443928e+00 1.5638500e+05
1.588761616e+00 9.8210267e+04
1.589079369e+00 1.4981552e+05
1.589397185e+00 1.3750610e+05
1.589715064e+00 1.1838800e+05
1.590033007e+00 1.2504482e+05
1.590351014e+00 1.5316041e+05
1.590669084e+00 1.3548600e+05
1.590987218e+00 1.3499245e+05
1.591305415e+00 1.4271448e+05
1.591623676e+00 1.4998123e+05
1.591942001e+00 1.4421750e+05
1.592260389e+00 1.4700717e+05
1.592578841e+00 1.5206611e+05
1.592897357e+00 1.2911890e+05
1.593215937e+00 1.4961800e+05
1.593534580e+00 1.5166941e+05
1.593853287e+00 1.4702888e+05
1.594172057e+00 1.4021300e+05
1.594490892e+00 1.6110516e+05
1.594809790e+00 1.5239835e+05
1.595128752e+00 1.5598510e+05
1.595447778e+00 1.3879500e+05
1.595766867e+00 1.4256040e+05
1.596086021e+00 1.5117497e+05
1.596405238e+00 1.6083250e+05
1.596724519e+00 1.5043516e+05
1.597043864e+00 1.3445273e+05
1.597363273e+00 1.4747495e+05
1.597682745e+00 1.5119050e+05
1.598002282e+00 1.4396244e+05
1.598321882e+00 1.5199981e+05
1.598641547e+00 1.4453270e+05
1.598961275e+00 1.5236800e+05
1.599281067e+00 1.1132867e+05
1.599600923e+00 1.6024868e+05
1.599920844e+00 1.5344000e+05
1.600240828e+00 1.6823930e+05
1.600560876e+00 1.5592801e+05
1.600880988e+00 1.5003323e+05
1.601201164e+00 1.4455550e+05
1.601521405e+00 1.7035274e+05
1.601841709e+00 1.4416291e+05
1.602162077e+00 1.4628350e+05
1.602482510e+00 1.7260534e+05
1.602803006e+00 1.5106597e+05
1.603123567e+00 1.5173777e+05
1.603444191e+00 1.5076700e+05
1.603764880e+00 1.4026328e+05
1.604085633e+00 1.4984210e+05
1.604406450e+00 1.3305500e+05
1.604727332e+00 1.6935704e+05
1.605048277e+00 1.3072151e+05
1.605369287e+00 1.4677550e+05
1.605690361e+00 1.3714050e+05
1.606011499e+00 1.5418203e+05
1.606332701e+00 1.5879129e+05
1.606653968e+00 1.5537200e+05
1.606975298e+00 1.8901293e+05
1.607296693e+00 1.1745326e+05
1.607618153e+00 1.5722994e+05
1.607939676e+00 1.5709650e+05
1.608261264e+00 1.3122557e+05
1.608582917e+00 1.6198785e+05
1.608904633e+00 1.4910750e+05
1.609226414e+00 1.3893098e+05
1.609548259e+00 1.2405817e+05
1.609870169e+00 1.5089398e+05
1.610192143e+00 1.4825500e+05
1.610514181e+00 1.6014672e+05
1.610836284e+00 1.5394763e+05
1.611158452e+00 1.5311250e+05
1.611480683e+00 1.5199058e+05
1.611802979e+00 1.4761392e+05
1.612125340e+00 1.5608261e+05
1.612447765e+00 1.5838700e+05
1.612770255e+00 1.4021404e+05
1.613092809e+00 1.3237653e+05
1.613415427e+00 1.3920250e+05
1.613738110e+00 1.5587730e+05
1.614060858e+00 1.4189821e+05
1.614383670e+00 1.4497779e+05
1.614706547e+00 1.5352000e+05
1.615029488e+00 1.3253665e+05
1.615352494e+00 1.5855270e+05
1.615675565e+00 1.5032050e+05
1.615998700e+00 1.6246666e+05
1.616321899e+00 1.6531340e+05
1.616645164e+00 1.4731481e+05
1.616968493e+00 1.6153200e+05
1.617291886e+00 1.5903356e+05
1.617615345e+00 1.5918709e+05
1.617938868e+00 1.5066250e+05
1.618262456e+00 1.4588100e+05
1.618586108e+00 1.4512856e+05
1.618909825e+00 1.4484200e+05
1.619233607e+00 1.4970949e+05
1.619557454e+00 1.3314721e+05
1.619881366e+00 1.5226791e+05
1.620205342e+00 1.4559250e+05
1.620529383e+00 1.6492748e+05
1.620853489e+00 1.2979980e+05
1.621177660e+00 1.5051300e+05
1.621501895e+00 1.4861573e+05
1.621826195e+00 1.5024695e+05
1.622150561e+00 1.5279700e+05
1.622474991e+00 1.2027568e+05
1.622799486e+00 1.3835783e+05
1.623124046e+00 1.5170399e+05
1.623448670e+00 1.4241300e+05
1.623773360e+00 1.6009617e+05
1.624098115e+00 1.5315835e+05
1.624422935e+00 1.5237100e+05
1.624747819e+00 1.3900889e+05
1.625072769e+00 1.4948661e+05
1.625397783e+00 1.5571600e+05
1.625722863e+00 1.3586877e+05
1.626048007e+00 1.5605914e+05
1.626373217e+00 1.4608887e+05
1.626698492e+00 1.6007850e+05
1.627023831e+00 1.6304725e+05
1.627349236e+00 1.5179113e+05
1.627674706e+00 1.5072700e+05
1.628000241e+00 1.5922018e+05
1.628325841e+00 1.5958714e+05
1.628651506e+00 1.4095300e+05
1.628977236e+00 1.6064632e+05
1.629303032e+00 1.5908798e+05
1.629628892e+00 1.5252986e+05
1.629954818e+00 1.6236850e+05
1.630280809e+00 1.5780722e+05
1.630606865e+00 1.3941638e+05
1.630932987e+00 1.6368850e+05
1.631259173e+00 1.5291550e+05
1.631585425e+00 1.4982171e+05
1.631911742e+00 1.5223250e+05
1.632238125e+00 1.4634549e+05
1.632564572e+00 1.5599697e+05
1.632891085e+00 1.6227800e+05
1.633217663e+00 1.6664667e+05
1.633544307e+00 1.3933021e+05
1.633871016e+00 1.5547439e+05
1.634197790e+00 1.6162200e+05
1.634524629e+00 1.5148852e+05
1.634851534e+00 1.6143600e+05
1.635178505e+00 1.5780300e+05
1.635505540e+00 1.3552922e+05
1.635832642e+00 1.5853766e+05
1.636159808e+00 1.4956850e+05
1.636487040e+00 1.5646444e+05
1.636814337e+00 1.2784550e+05
1.637141700e+00 1.5795500e+05
1.637469129e+00 1.5943500e+05
1.637796622e+00 1.4954332e+05
1.638124182e+00 1.5613100e+05
1.638451807e+00 1.5507800e+05
1.638779497e+00 1.5531322e+05
1.639107253e+00 1.4869009e+05
1.639435074e+00 1.5537100e+05
1.639762961e+00 1.4579258e+05
1.640090914e+00 1.6674775e+05
1.640418932e+00 1.5784300e+05
1.640747016e+00 1.5769703e+05
1.641075165e+00 1.6736248e+05
1.641403380e+00 1.4555700e+05
1.641731661e+00 1.4563590e+05
1.642060007e+00 1.6893584e+05
1.642388419e+00 1.4328400e+05
1.642716897e+00 1.5271228e+05
1.643045440e+00 1.4565771e+05
1.643374049e+00 1.5530094e+05
1.643702724e+00 1.5613700e+05
1.644031465e+00 1.6656680e+05
1.644360271e+00 1.5776100e+05
1.644689143e+00 1.4124950e+05
1.645018081e+00 1.3012610e+05
1.645347085e+00 1.6391699e+05
1.645676154e+00 1.6199950e+05
1.646005289e+00 1.4927573e+05
1.646334490e+00 1.6115824e+05
1.646663757e+00 1.6655150e+05
1.646993090e+00 1.6343439e+05
1.647322489e+00 1.5727140e+05
1.647651953e+00 1.6163000e+05
1.647981484e+00 1.6363026e+05
1.648311080e+00 1.5170500e+05
1.648640742e+00 1.5509750e+05
1.648970470e+00 1.6970948e+05
1.649300264e+00 1.5101285e+05
1.649630124e+00 1.5368199e+05
1.649960050e+00 1.5497450e+05
1.650290042e+00 1.4405251e+05
1.650620100e+00 1.6318237e+05
1.650950224e+00 1.5613800e+05
1.651280414e+00 1.5085422e+05
1.651610670e+00 1.5975051e+05
1.651940993e+00 1.5676500e+05
1.652271381e+00 1.4775022e+05
1.652601835e+00 1.5973399e+05
1.652932355e+00 1.6836750e+05
1.653262942e+00 1.5266352e+05
1.653593595e+00 1.5145930e+05
1.653924313e+00 1.5668150e+05
1.654255098e+00 1.5121599e+05
1.654585949e+00 1.4908848e+05
1.654916866e+00 1.6515550e+05
1.655247850e+00 1.5705269e+05
1.655578899e+00 1.6718532e+05
1.655910015e+00 1.5095200e+05
1.656241197e+00 1.5360540e+05
1.656572445e+00 1.6175144e+05
1.656903760e+00 1.5311900e+05
1.657235141e+00 1.4636624e+05
1.657566588e+00 1.6258481e+05
1.657898101e+00 1.5673900e+05
1.658229680e+00 1.4991866e+05
1.658561326e+00 1.4412461e+05
1.658893039e+00 1.5370150e+05
1.659224817e+00 1.2067637e+05
1.659556662e+00 1.6946156e+05
1.659888574e+00 1.5038050e+05
1.660220551e+00 1.7573182e+05
1.660552595e+00 1.3550679e+05
1.660884706e+00 1.5854950e+05
1.661216883e+00 1.6720536e+05
1.661549126e+00 1.5040118e+05
1.661881436e+00 1.5728250e+05
1.662213812e+00 1.6338744e+05
1.662546255e+00 1.6746754e+05
1.662878764e+00 1.5658200e+05
1.663211340e+00 1.6014367e+05
1.663543982e+00 1.5206942e+05
1.663876691e+00 1.7318650e+05
1.664209467e+00 1.4940978e+05
1.664542308e+00 1.5181558e+05
1.664875217e+00 1.6072100e+05
1.665208192e+00 1.6724308e+05
1.665541234e+00 1.5739900e+05
1.665874342e+00 1.6148800e+05
1.666207517e+00 1.5264181e+05
1.666540758e+00 1.5450598e+05
1.666874066e+00 1.5282550e+05
1.667207441e+00 1.5925717e+05
1.667540883e+00 1.5040110e+05
1.667874391e+00 1.7279650e+05
1.668207966e+00 1.6216282e+05
1.668541607e+00 1.5919769e+05
1.668875316e+00 1.6096900e+05
1.669209091e+00 1.7339627e+05
1.669542933e+00 1.5562565e+05
1.669876841e+00 1.5686000e+05
1.670210816e+00 1.6491464e+05
1.670544859e+00 1.6267713e+05
1.670878968e+00 1.5496200e+05
1.671213143e+00 1.6458205e+05
1.671547386e+00 1.6505507e+05
1.671881695e+00 1.5598500e+05
1.672216072e+00 1.4636058e+05
1.672550515e+00 1.6669182e+05
1.672885025e+00 1.6463200e+05
1.673219602e+00 1.6287952e+05
1.673554246e+00 1.6402916e+05
1.673888957e+00 1.5014350e+05
1.674223735e+00 1.4858558e+05
1.674558579e+00 1.6072467e+05
1.674893491e+00 1.5470600e+05
1.675228470e+00 1.5147932e+05
1.675563516e+00 1.6302469e+05
1.675898628e+00 1.6125300e+05
1.676233808e+00 1.6003749e+05
1.676569055e+00 1.5924945e+05
1.676904369e+00 1.5831500e+05
1.677239749e+00 1.5316104e+05
1.677575197e+00 1.6531006e+05
1.677910712e+00 1.6753850e+05
1.678246295e+00 1.6133332e+05
1.678581944e+00 1.5643720e+05
1.678917660e+00 1.6105900e+05
1.679253444e+00 1.5756498e+05
1.679589294e+00 1.6451806e+05
1.679925212e+00 1.6108000e+05
1.680261197e+00 1.6436120e+05
1.680597250e+00 1.6152119e+05
1.680933369e+00 1.6162200e+05
1.681269556e+00 1.5527620e+05
1.681605810e+00 1.7132056e+05
1.681942131e+00 1.6732650e+05
1.682278519e+00 1.5527647e+05
1.682614975e+00 1.6025317e+05
1.682951498e+00 1.5523900e+05
1.683288088e+00 1.6184448e+05
1.683624746e+00 1.5578100e+05
1.683961471e+00 1.5710160e+05
1.684298263e+00 1.6431329e+05
1.684635123e+00 1.5850450e+05
1.684972050e+00 1.6219003e+05
1.685309044e+00 1.4668840e+05
1.685646106e+00 1.6598050e+05
1.685983235e+00 1.6411806e+05
1.686320432e+00 1.4224537e+05
1.686657696e+00 1.6143650e+05
1.686995027e+00 1.5244406e+05
1.687332426e+00 1.6099799e+05
1.687669893e+00 1.5338300e+05
1.688007427e+00 1.4725594e+05
1.688345028e+00 1.5975174e+05
1.688682697e+00 1.5801900e+05
1.689020434e+00 1.4515856e+05
1.689358238e+00 1.4643509e+05
1.689696110e+00 1.5808900e+05
1.690034049e+00 1.5562565e+05
1.690372056e+00 1.4966050e+05
1.690710130e+00 1.6216390e+05
1.691048272e+00 1.6069400e+05
1.691386482e+00 1.4580600e+05
1.691724759e+00 1.5330385e+05
1.692063104e+00 1.2922692e+05
1.692401517e+00 1.6693000e+05
1.692739997e+00 1.6365747e+05
1.693078545e+00 1.5675978e+05
1.693417161e+00 1.6253200e+05
1.693755844e+00 1.4804839e+05
1.694094595e+00 1.3639460e+05
1.694433414e+00 1.6182900e+05
1.694772301e+00 1.5337696e+05
1.695111255e+00 1.4006491e+05
1.695450278e+00 1.3984650e+05
1.695789368e+00 1.6409201e+05
1.696128526e+00 1.5366150e+05
1.696467751e+00 1.5330840e+05
1.696807045e+00 1.4973416e+05
1.697146406e+00 1.3192450e+05
1.697485835e+00 1.6116440e+05
1.697825333e+00 1.5192056e+05
1.698164898e+00 1.3813650e+05
1.698504531e+00 1.6767400e+05
1.698844232e+00 1.5638748e+05
1.699184000e+00 1.5707800e+05
1.699523837e+00 1.4005202e+05
1.699863742e+00 1.4749950e+05
1.700203715e+00 1.6511734e+05
1.700543756e+00 1.2385736e+05
1.700883864e+00 1.6099550e+05
1.701224041e+00 1.4749260e+05
1.701564286e+00 1.6355154e+05
1.701904599e+00 1.5073850e+05
1.702244980e+00 1.5324100e+05
1.702585429e+00 1.3651763e+05
1.702925946e+00 1.4708750e+05
1.703266531e+00 1.3432327e+05
1.703607184e+00 1.4777230e+05
1.703947906e+00 1.5381950e+05
1.704288695e+00 1.5135600e+05
1.704629553e+00 1.4438000e+05
1.704970479e+00 1.4560670e+05
1.705311473e+00 1.4580083e+05
1.705652535e+00 1.5851600e+05
1.705993666e+00 1.4617091e+05
1.706334864e+00 1.5197139e+05
1.706676131e+00 1.4978200e+05
1.707017467e+00 1.4647459e+05
1.707358870e+00 1.5790229e+05
1.707700342e+00 1.3924800e+05
1.708041882e+00 1.3118572e+05
1.708383490e+00 1.3398900e+05
1.708725167e+00 1.4802073e+05
1.709066912e+00 1.5097799e+05
1.709408726e+00 1.4227850e+05
1.709750607e+00 1.5815341e+05
1.710092557e+00 1.2855562e+05
1.710434576e+00 1.3366150e+05
1.710776663e+00 1.6081909e+05
1.711118818e+00 1.2772050e+05
1.711461042e+00 1.6167784e+05
1.711803334e+00 1.4931745e+05
1.712145695e+00 1.4672600e+05
1.712488124e+00 1.3943817e+05
1.712830622e+00 1.4099202e+05
1.713173188e+00 1.2561200e+05
1.713515822e+00 1.3647686e+05
1.713858525e+00 1.3575231e+05
1.714201297e+00 1.4506800e+05
1.714544137e+00 1.5277164e+05
1.714887046e+00 1.4718150e+05
1.715230024e+00 1.6421711e+05
1.715573070e+00 1.3096019e+05
1.715916184e+00 1.4571850e+05
1.716259368e+00 1.1114221e+05
1.716602619e+00 1.5169740e+05
1.716945940e+00 1.2069020e+05
1.717289329e+00 1.2644927e+05
1.717632787e+00 1.2253450e+05
1.717976314e+00 1.2071075e+05
1.718319909e+00 1.3100475e+05
1.718663573e+00 1.3634150e+05
1.719007306e+00 1.2574229e+05
1.719351107e+00 1.4271814e+05
1.719694977e+00 1.2882800e+05
1.720038916e+00 1.5071844e+05
1.720382924e+00 1.2639450e+05
1.720727001e+00 1.2743366e+05
1.721071146e+00 1.3343784e+05
1.721415360e+00 1.5388450e+05
1.721759643e+00 1.5578983e+05
1.722103995e+00 1.1249181e+05
1.722448416e+00 7.6253400e+04
1.722792906e+00 1.2738149e+05
1.723137464e+00 9.5553800e+04
1.723482092e+00 1.2800973e+05
1.723826788e+00 1.3950225e+05
1.724171554e+00 1.4895550e+05
1.724516388e+00 1.4287026e+05
1.724861291e+00 1.4319850e+05
1.725206263e+00 1.5679048e+05
1.725551305e+00 1.0532196e+05
1.725896415e+00 9.6151250e+04
1.726241594e+00 8.1337069e+04
1.726586842e+00 1.0467722e+05
1.726932160e+00 1.0797790e+05
1.727277546e+00 1.3928046e+05
1.727623002e+00 1.0693170e+05
1.727968526e+00 1.4553763e+05
1.728314120e+00 1.5160659e+05
1.728659783e+00 1.3888750e+05
1.729005515e+00 6.5785333e+04
1.729351316e+00 1.0491720e+05
1.729697186e+00 8.9345700e+04
1.730043126e+00 1.4369039e+05
1.730389134e+00 1.3907850e+05
1.730735212e+00 1.2753848e+05
1.731081359e+00 1.2350036e+05
1.731427575e+00 1.0629750e+05
1.731773861e+00 1.4441232e+05
1.732120216e+00 1.2417500e+05
1.732466640e+00 1.4531864e+05
1.732813133e+00 1.0832604e+05
1.733159696e+00 9.5523850e+04
1.733506328e+00 1.0437159e+05
1.733853029e+00 1.1392435e+05
1.734199800e+00 1.2223185e+05
1.734546639e+00 6.1900083e+04
1.734893549e+00 1.2013050e+05
1.735240528e+00 1.4512307e+05
1.735587576e+00 7.6338864e+04
1.735934693e+00 1.3698250e+05
1.736281880e+00 9.2710279e+04
1.736629136e+00 8.0995400e+04
1.736976462e+00 1.3973628e+05
1.737323858e+00 1.4314740e+05
1.737671322e+00 1.2691150e+05
1.738018857e+00 1.0971674e+05
1.738366460e+00 1.3018850e+05
1.738714134e+00 1.1838140e+05
1.739061877e+00 1.1026607e+05
1.739409689e+00 1.1195335e+05
1.739757571e+00 1.2660192e+05
1.740105522e+00 1.1539250e+05
1.740453543e+00 1.4291114e+05
1.740801634e+00 1.2471962e+05
1.741149794e+00 1.3570150e+05
1.741498024e+00 1.2678825e+05
1.741846324e+00 9.6197450e+04
1.742194693e+00 1.2996403e+05
1.742543132e+00 1.1649707e+05
1.742891641e+00 1.3723750e+05
1.743240219e+00 8.9293840e+04
1.743588867e+00 1.2788793e+05
1.743937585e+00 9.2596700e+04
1.744286373e+00 1.3904628e+05
1.744635230e+00 1.3724850e+05
1.744984157e+00 7.5739961e+04
1.745333154e+00 1.0543910e+05
1.745682220e+00 1.4001200e+05
1.746031357e+00 1.1137016e+05
1.746380563e+00 1.2110045e+05
1.746729839e+00 1.1548335e+05
1.747079185e+00 6.9164767e+04
1.747428601e+00 1.2258250e+05
1.747778087e+00 1.1742922e+05
1.748127642e+00 1.2162750e+05
1.748477268e+00 9.0045261e+04
1.748826963e+00 1.2271638e+05
1.749176729e+00 1.0207330e+05
1.749526564e+00 1.3281313e+05
1.749876469e+00 9.2468750e+04
1.750226445e+00 1.6606061e+04
1.750576490e+00 1.2362154e+05
1.750926605e+00 1.3474800e+05
1.751276791e+00 1.0023254e+05
1.751627046e+00 1.2812300e+05
1.751977371e+00 3.8752465e+04
1.752327767e+00 1.4261357e+05
1.752678232e+00 1.1849520e+05
1.753028768e+00 1.0240721e+05
1.753379374e+00 1.2405350e+05
1.753730050e+00 1.1433346e+05
1.754080796e+00 1.1982074e+05
1.754431612e+00 1.1257830e+05
1.754782498e+00 1.3523449e+05
1.755133455e+00 1.2001250e+05
1.755484481e+00 1.0151274e+05
1.755835578e+00 8.5891247e+04
1.756186745e+00 6.8361800e+04
1.756537983e+00 1.3159516e+05
1.756889290e+00 1.2294150e+05
1.757240668e+00 2.5608556e+04
1.757592116e+00 1.1374719e+05
1.757943635e+00 1.1618900e+05
1.758295223e+00 9.3340962e+04
1.758646882e+00 1.2490250e+05
1.758998612e+00 1.1881861e+05
1.759350412e+00 1.0235325e+05
1.759702282e+00 1.3154843e+05
1.760054222e+00 1.2902914e+05
1.760406233e+00 1.0129960e+05
1.760758314e+00 8.6933366e+04
1.761110466e+00 9.6622700e+04
1.761462688e+00 5.4427476e+04
1.761814980e+00 4.1343219e+04
1.762167343e+00 9.2041000e+04
1.762519777e+00 7.9097197e+04
1.762872281e+00 8.3370550e+04
1.763224855e+00 1.4932852e+05
1.763577500e+00 1.0224949e+05
1.763930216e+00 6.5806650e+04
1.764283002e+00 3.2350505e+04
1.764635858e+00 1.1959550e+05
1.764988786e+00 8.5550092e+04
1.765341783e+00 1.2647383e+05
1.765694852e+00 1.1835600e+05
1.766047991e+00 1.2225421e+05
1.766401200e+00 1.3204100e+05
1.766754481e+00 1.0403114e+05
1.767107831e+00 1.0329000e+05
1.767461253e+00 4.3401776e+04
1.767814745e+00 2.6018072e+04
1.768168308e+00 4.6074400e+04
1.768521942e+00 1.0542188e+05
1.768875646e+00 1.2246950e+05
1.769229421e+00 9.6891080e+04
1.769583267e+00 1.0358331e+05
1.769937184e+00 7.0809800e+04
1.770291171e+00 9.7218324e+04
1.770645230e+00 1.1755750e+05
1.770999359e+00 8.9920529e+04
1.771353558e+00 9.4201450e+04
1.771707829e+00 1.1862038e+05
1.772062171e+00 5.5431628e+04
1.772416583e+00 8.1160650e+04
1.772771067e+00 7.9111306e+04
1.773125621e+00 1.2162350e+05
1.773480246e+00 1.3574344e+05
1.773834942e+00 7.2489500e+04
1.774189709e+00 1.1349819e+05
1.774544547e+00 6.4528582e+04
1.774899456e+00 8.7996650e+04
1.775254436e+00 1.2653291e+05
1.775609487e+00 5.5467100e+04
1.775964608e+00 1.2251095e+04
1.776319801e+00 8.9512699e+04
1.776675065e+00 1.2359550e+05
1.777030400e+00 8.9491412e+04
1.777385806e+00 7.5839250e+04
1.777741284e+00 4.6667521e+04
1.778096832e+00 1.1914650e+05
1.778452451e+00 1.0601599e+05
1.778808142e+00 1.0322500e+05
1.779163903e+00 5.2444050e+04
1.779519736e+00 1.0083296e+05
1.779875640e+00 8.2019900e+04
1.780231615e+00 1.1045681e+05
1.780587661e+00 6.9428700e+04
1.780943779e+00 1.1046740e+05
1.781299968e+00 9.2105720e+04
1.781656228e+00 1.1767950e+05
1.782012559e+00 5.4459257e+04
1.782368962e+00 8.0144500e+04
1.782725435e+00 8.3308126e+04
1.783081980e+00 9.7560050e+04
1.783438597e+00 1.6798145e+05
1.783795285e+00 2.9710569e+04
1.784152044e+00 1.1177100e+05
1.784508874e+00 9.0919623e+04
1.784865776e+00 1.1086000e+05
1.785222749e+00 3.4032847e+04
1.785579793e+00 1.0064412e+05
1.785936909e+00 1.0157285e+05
1.786294097e+00 9.7866081e+04
1.786651356e+00 6.9399000e+04
1.787008686e+00 9.8354699e+04
1.787366088e+00 1.0954800e+05
1.787723561e+00 1.0871448e+05
1.788081106e+00 6.7122930e+04
1.788438722e+00 1.0122990e+05
1.788796410e+00 1.0636751e+05
1.789154169e+00 9.5881750e+04
1.789512000e+00 1.0349889e+05
1.789869902e+00 8.7963450e+04
1.790227876e+00 8.8767287e+04
1.790585922e+00 6.8500400e+04
1.790944039e+00 8.9839964e+04
1.791302228e+00 1.0955636e+05
1.791660488e+00 3.7687950e+04
1.792018820e+00 5.6020833e+04
1.792377224e+00 9.1101150e+04
1.792735699e+00 8.7700769e+04
1.793094246e+00 5.9806500e+04
1.793452865e+00 1.1143018e+05
1.793811556e+00 6.1079097e+04
1.794170318e+00 7.9750900e+04
1.794529152e+00 8.1455085e+04
1.794888058e+00 7.4043600e+04
1.795247036e+00 9.5551815e+04
1.795606085e+00 3.1863600e+04
1.795965206e+00 4.1338628e+04
1.796324399e+00 9.2456034e+04
1.796683664e+00 5.5674700e+04
1.797043001e+00 6.6181353e+04
1.797402410e+00 1.0495650e+05
1.797761890e+00 1.1370645e+05
1.798121442e+00 1.0841100e+05
1.798481067e+00 7.3703605e+04
1.798840763e+00 9.4435400e+04
1.799200531e+00 7.4820094e+04
1.799560371e+00 3.8484259e+04
1.799920283e+00 6.5824450e+04
1.800280267e+00 8.7698829e+04
1.800640323e+00 5.3888050e+04
1.801000451e+00 8.3311737e+04
1.801360652e+00 6.8727100e+04
1.801720924e+00 7.7883494e+04
1.802081268e+00 5.2802450e+04
1.802441684e+00 1.0539478e+05
1.802802172e+00 8.8851024e+04
1.803162733e+00 9.3911750e+04
1.803523365e+00 1.0520250e+05
1.803884070e+00 1.0226695e+05
1.804244847e+00 1.1422125e+05
1.804605696e+00 9.7953100e+04
1.804966617e+00 2.7745380e+04
1.805327610e+00 8.3032832e+04
1.805688676e+00 3.5491300e+04
1.806049814e+00 1.1479793e+05
1.806411024e+00 7.9540550e+04
1.806772306e+00 6.0905249e+04
1.807133660e+00 7.3526750e+04
1.807495087e+00 8.6561993e+04
1.807856586e+00 8.2908950e+04
1.808218157e+00 4.8284705e+04
1.808579801e+00 7.0688850e+04
1.808941517e+00 6.2470158e+04
1.809303305e+00 7.3923927e+04
1.809665166e+00 1.0476215e+05
1.810027099e+00 6.4300902e+04
1.810389104e+00 6.8823700e+04
1.810751182e+00 8.7310824e+04
1.811113332e+00 1.0382365e+05
1.811475555e+00 7.4071851e+04
1.811837850e+00 3.6571750e+04
1.812200218e+00 8.1919791e+04
1.812562658e+00 8.6206077e+04
1.812925170e+00 7.6212650e+04
1.813287755e+00 8.0806186e+04
1.813650413e+00 9.9463800e+04
1.814013143e+00 1.1392603e+05
1.814375946e+00 5.4253100e+04
1.814738821e+00 1.1154240e+05
1.815101769e+00 1.0036310e+05
1.815464789e+00 8.6658444e+04
1.815827882e+00 8.4997950e+04
1.816191047e+00 9.6688101e+04
1.816554286e+00 1.6657110e+04
1.816917597e+00 6.6403100e+04
1.817280980e+00 5.9818579e+04
1.817644436e+00 4.4977100e+04
1.818007965e+00 2.2208963e+04
1.818371567e+00 5.4919550e+04
1.818735241e+00 8.2295154e+04
1.819098988e+00 6.6543650e+04
1.819462808e+00 1.0334163e+05
1.819826700e+00 7.9059350e+04
1.820190666e+00 6.4444495e+04
1.820554704e+00 8.9541388e+04
1.820918815e+00 6.8423050e+04
1.821282999e+00 7.2391670e+04
1.821647255e+00 7.7788850e+04
1.822011585e+00 8.5761130e+04
1.822375987e+00 6.4626850e+04
1.822740462e+00 1.0362977e+05
1.823105010e+00 7.5323750e+04
1.823469631e+00 1.1568740e+05
1.823834325e+00 9.6146350e+04
1.824199092e+00 9.2396968e+04
1.824563932e+00 1.0553604e+05
1.824928845e+00 1.0002135e+05
1.825293830e+00 1.0428470e+05
1.825658889e+00 5.5480550e+04
1.826024021e+00 3.1002485e+04
1.826389226e+00 6.5507250e+04
1.826754504e+00 1.1125668e+05
1.827119855e+00 6.3256700e+04
1.827485278e+00 9.8264008e+04
1.827850776e+00 9.8702300e+04
1.828216346e+00 1.0609701e+05
1.828581989e+00 5.9080850e+04
1.828947705e+00 1.2217344e+05
1.829313495e+00 7.2280578e+04
1.829679358e+00 8.5178900e+04
1.830045293e+00 1.0205384e+05
1.830411303e+00 8.0504250e+04
1.830777385e+00 3.3645442e+04
1.831143540e+00 6.9127750e+04
1.831509769e+00 7.0744106e+04
1.831876071e+00 6.8711350e+04
1.832242446e+00 7.9490693e+04
1.832608895e+00 8.4140450e+04
1.832975416e+00 1.1394443e+05
1.833342012e+00 4.9572350e+04
1.833708680e+00 2.3312246e+04
1.834075422e+00 9.2349250e+04
1.834442237e+00 6.6756869e+04
1.834809125e+00 6.7747984e+04
1.835176087e+00 8.4379700e+04
1.835543122e+00 9.6304511e+04
1.835910231e+00 5.9281650e+04
1.836277413e+00 9.6995462e+04
1.836644668e+00 1.0468700e+05
1.837011997e+00 2.6120477e+04
1.837379400e+00 8.1405250e+04
1.837746876e+00 9.7816144e+04
1.838114425e+00 6.7151850e+04
1.838482048e+00 5.5668817e+04
1.838849744e+00 5.9848800e+04
1.839217514e+00 2.2526536e+04
1.839585358e+00 9.3174100e+04
1.839953275e+00 8.8558076e+04
1.840321265e+00 9.0296350e+04
1.840689330e+00 9.4184781e+04
1.841057468e+00 9.3518093e+04
1.841425679e+00 6.8473700e+04
1.841793964e+00 7.8301027e+04
1.842162323e+00 7.8489900e+04
1.842530755e+00 8.0449417e+04
1.842899262e+00 8.0101750e+04
1.843267841e+00 7.1589551e+04
1.843636495e+00 7.1416000e+04
1.844005222e+00 7.2593740e+04
1.844374023e+00 6.4789650e+04
1.844742898e+00 7.7696125e+04
1.845111847e+00 5.3632700e+04
1.845480869e+00 7.1054666e+04
1.845849965e+00 9.2581600e+04
1.846219135e+00 4.7389169e+04
1.846588379e+00 5.8412750e+04
1.846957697e+00 7.6644926e+04
1.847327088e+00 7.0397000e+04
1.847696554e+00 8.3679670e+04
1.848066093e+00 4.6253850e+04
1.848435706e+00 4.3116357e+04
1.848805393e+00 7.8989700e+04
1.849175154e+00 1.1118163e+05
1.849544990e+00 5.1330741e+04
1.849914899e+00 4.2420850e+04
1.850284881e+00 6.7633569e+04
1.850654938e+00 7.7047650e+04
1.851025069e+00 6.7143864e+04
